14.06508,14.83127,15.49364,16.05779,16.53216,16.92783,17.25741,17.53457,17.77299,17.98565,18.18407,18.37762,18.57297,18.77363,18.97946,19.18676,19.38854,19.57541,19.73674,19.86212,19.94252,19.97181,19.94733,19.87034,19.74574,19.58153,19.38851,19.17902,18.96627,18.76285,18.5799,18.42582,18.30547,18.21961,18.16486,18.13408,18.11701,18.10162,18.07515,18.02589,17.94436,17.82435,17.66402,17.46563,17.23575,16.98379,16.72083,16.45804,16.20521,15.96958,15.7553,15.5636,15.3932,15.24175,15.10646,14.9854,14.87767,14.78349,14.7035,14.6382,14.58726,14.54941,14.52278,14.50508,14.49494,14.4917,14.49552,14.5066,14.52385,14.54407,14.56064,14.5642,14.54318,14.48602,14.38313,14.22891,14.0232,13.77137,13.48395,13.1746,12.8587,12.55095,12.26393,12.00712,11.78607,11.60239,11.4542,11.33643,11.24174,11.16172,11.08698,11.00898,10.91985,10.81345,10.68537,10.53314,10.35627,10.15656,9.937808,9.705872,9.468797,9.235718,9.016905,8.822381,8.660887,8.539151,8.460936,8.427329,8.436313,8.483864,8.564332,8.671335,8.798131,8.937818,9.083449,9.228196,9.365414,9.488908,9.593232,9.674139,9.728414,9.75438,9.751567,9.72037,9.662404,9.579733,9.474723,9.350365,9.209465,9.055388,8.891877,8.723235,8.554598,8.391886,8.2413,8.109038,8.000619,7.91958,7.867078,7.840992,7.836328,7.845251,7.858528,7.866916,7.862757,7.841384,7.801869,7.746689,7.680906,7.611028,7.543209,7.482296,7.430869,7.389561,7.356976,7.330894,7.308585,7.287991,7.26794,7.248536,7.230876,7.21682,7.208387,7.207304,7.214396,7.229209,7.249851,7.273411,7.296361,7.315291,7.327149,7.33034,7.324492,7.310257,7.289157,7.263251,7.234133,7.203112,7.171016,7.138627,7.106794,7.076767,7.050432,7.029901,7.017486,7.015116,7.023954,7.044306,7.075878,7.117575,7.167869,7.224974,7.286651,7.350249,7.412557,7.469885,7.51831,7.554418,7.575561,7.580791,7.570811,7.548101,7.516681,7.480789,7.444595,7.410985,7.381114,7.354505,7.329025,7.302034,7.271198,7.235322,7.194798,7.152622,7.113485,7.083742,7.069992,7.078506,7.113926,7.178305,7.270754,7.387355,7.522019,7.667163,7.815664,7.96124,8.099859,8.229643,8.350388,8.462376,8.5653,8.65705,8.733395,8.788266,8.814731,8.806822,8.761069,8.67804,8.562628,8.423627,8.272513,8.120918,7.979194,7.854399,7.749674,7.664283,7.594347,7.533998,7.476731,7.416506,7.348742,7.270833,7.182236,7.084175,6.979039,6.87038,
12.80547,13.54329,14.15792,14.66667,15.0867,15.4347,15.72676,15.97788,16.20169,16.4103,16.61399,16.82057,17.03485,17.25822,17.48822,17.71849,17.93919,18.13868,18.30448,18.42524,18.49202,18.4998,18.44816,18.34129,18.18728,17.99702,17.78369,17.56132,17.34359,17.14287,16.96972,16.83196,16.73347,16.67327,16.64507,16.63738,16.6344,16.6175,16.56844,16.47182,16.31749,16.10156,15.82653,15.50035,15.13478,14.74284,14.3373,13.92949,13.5287,13.14218,12.77545,12.43303,12.11886,11.83641,11.58834,11.37702,11.20413,11.07054,10.97621,10.92037,10.90145,10.91688,10.96289,11.03458,11.12617,11.23158,11.34502,11.46187,11.57908,11.69518,11.80987,11.92341,12.03601,12.14719,12.25585,12.36002,12.45759,12.54618,12.62346,12.68697,12.73447,12.76374,12.77339,12.76302,12.73399,12.68948,12.63402,12.57275,12.51064,12.45141,12.39711,12.34809,12.30369,12.2629,12.22511,12.19045,12.15964,12.13377,12.11419,12.10187,12.09764,12.10243,12.11767,12.14497,12.18573,12.2405,12.30782,12.38323,12.45891,12.52403,12.5662,12.57309,12.53471,12.44504,12.30323,12.11349,11.88428,11.62653,11.35222,11.07288,10.7985,10.53691,10.294,10.07349,9.877335,9.705626,9.557224,9.430006,9.32147,9.228915,9.150073,9.083266,9.027586,8.98241,8.947458,8.922144,8.905821,8.896985,8.893441,8.892365,8.890804,8.885821,8.875095,8.85726,8.832142,8.800437,8.763798,8.72425,8.684071,8.645554,8.610757,8.581471,8.559031,8.544178,8.536932,8.536642,8.541874,8.550785,8.561291,8.571196,8.578751,8.582451,8.581577,8.575963,8.566012,8.552524,8.536581,8.519157,8.501115,8.482848,8.464692,8.446659,8.42896,8.411848,8.396012,8.382444,8.372346,8.366956,8.367369,8.374309,8.388042,8.408561,8.435755,8.46964,8.510762,8.55998,8.618046,8.685213,8.760091,8.839677,8.918877,8.991249,9.050122,9.089637,9.105961,9.097654,9.065898,9.013848,8.945889,8.866538,8.780307,8.6909,8.601304,8.513825,8.430225,8.352053,8.280696,8.217569,8.164222,8.122437,8.094269,8.082106,8.088324,8.115349,8.165478,8.24037,8.340584,8.465507,8.61289,8.778874,8.958049,9.143778,9.328845,9.505737,9.667096,9.806194,9.916994,9.995002,10.03735,10.04315,10.01421,9.954542,9.870375,9.768781,9.656891,9.540869,9.425123,9.31204,9.202702,9.097258,8.99575,8.898399,8.805639,8.718066,8.636003,8.55941,8.487819,8.42066,8.357528,8.298554,8.24452,8.197074,8.158368,8.130522,8.115947,8.116953,
14.47961,15.35614,16.04287,16.56446,16.94569,17.21336,17.39585,17.52331,17.62695,17.73675,17.87841,18.07036,18.32016,18.62329,18.96345,19.31559,19.64968,19.93473,20.1434,20.25381,20.2522,20.13491,19.91071,19.60057,19.23563,18.85331,18.4903,18.17598,17.92786,17.75138,17.64166,17.5882,17.57969,17.60649,17.66152,17.73971,17.83775,17.95233,18.0793,18.21302,18.34553,18.46618,18.56197,18.61948,18.62637,18.57332,18.45556,18.27388,18.03463,17.7488,17.43103,17.09686,16.76091,16.43614,16.13353,15.86279,15.6324,15.45008,15.32089,15.24619,15.22351,15.24695,15.3088,15.40149,15.51918,15.65752,15.81257,15.9793,16.15004,16.31317,16.45348,16.55414,16.59909,16.57571,16.47708,16.30265,16.05875,15.75798,15.41849,15.06307,14.71675,14.40382,14.14366,13.9471,13.8148,13.73802,13.70202,13.69064,13.69068,13.69418,13.69842,13.70465,13.71515,13.73127,13.7523,13.77573,13.79808,13.81575,13.82535,13.82321,13.8055,13.76809,13.70724,13.62101,13.50978,13.37631,13.22454,13.05842,12.88119,12.69643,12.50808,12.32207,12.14546,11.98462,11.84321,11.72013,11.60993,11.50386,11.39274,11.2702,11.13489,10.9917,10.8506,10.72506,10.62842,10.57086,10.55789,10.59016,10.66503,10.77851,10.92679,11.10611,11.31197,11.53851,11.77859,12.02522,12.27307,12.51963,12.76501,13.01025,13.25527,13.49831,13.73478,13.95852,14.16274,14.34088,14.4876,14.59918,14.67475,14.71707,14.73247,14.73034,14.72092,14.71313,14.71198,14.71825,14.72974,14.74309,14.75639,14.77012,14.7867,14.80856,14.8365,14.86908,14.90306,14.93488,14.96219,14.98371,14.99841,15.00396,14.99617,14.96912,14.91697,14.83639,14.72791,14.59645,14.45026,14.29895,14.15068,14.01061,13.87987,13.75614,13.63512,13.51265,13.386,13.25443,13.11912,12.98153,12.84306,12.70398,12.56364,12.42026,12.27139,12.11443,11.94717,11.76862,11.57984,11.38359,11.18413,10.9855,10.79068,10.60096,10.41566,10.23259,10.04908,9.862498,9.670214,9.469884,9.259722,9.03923,8.809579,8.57523,8.344485,8.128576,7.940809,7.793293,7.694293,7.645038,7.639788,7.666085,7.708244,7.751125,7.784131,7.803667,7.813424,7.822756,7.843368,7.885368,7.955021,8.053268,8.176078,8.316,8.464041,8.611141,8.748775,8.869734,8.968081,9.039707,9.082145,9.095413,9.081603,9.045052,8.991659,8.928365,8.862796,8.801839,8.75205,8.718619,8.70562,8.715686,8.750203,8.809193,8.891681,8.995602,9.118749,9.259941,
13.99348,14.83822,15.55872,16.16731,16.67865,17.10803,17.472,17.78829,18.07512,18.35049,18.6308,18.9288,19.25163,19.599,19.96157,20.3214,20.65366,20.9304,21.1252,21.21795,21.19836,21.06808,20.8404,20.53818,20.1911,19.83153,19.48989,19.19108,18.95217,18.78078,18.6771,18.63622,18.65017,18.71015,18.80664,18.92818,19.06111,19.18938,19.29553,19.36279,19.37752,19.33066,19.21842,19.04306,18.8121,18.53752,18.23494,17.92177,17.61522,17.33078,17.08052,16.87189,16.70798,16.58777,16.50723,16.46144,16.44645,16.45945,16.49946,16.56531,16.65266,16.75201,16.84776,16.91942,16.94536,16.90841,16.79956,16.62013,16.38058,16.09617,15.78273,15.45366,15.11926,14.78866,14.47199,14.18124,13.92805,13.72108,13.56243,13.44675,13.36275,13.29669,13.23626,13.17342,13.10588,13.03611,12.97097,12.9204,12.89471,12.9032,12.95173,13.04046,13.16342,13.31024,13.46855,13.62879,13.78749,13.94819,14.12016,14.31244,14.52821,14.75923,14.98402,15.16985,15.27848,15.27508,15.13634,14.85777,14.45639,13.96876,13.44325,12.92998,12.47029,12.0897,11.79651,11.58461,11.43891,11.34195,11.27756,11.23296,11.19951,11.17202,11.14759,11.1255,11.1056,11.08789,11.07157,11.05484,11.03588,11.01277,10.98497,10.95332,10.92019,10.8888,10.86272,10.84522,10.83873,10.84476,10.86363,10.89476,10.9373,10.99003,11.0518,11.1216,11.19805,11.27948,11.3639,11.44884,11.53133,11.60794,11.6748,11.72762,11.76201,11.77465,11.76341,11.72844,11.67173,11.59691,11.50788,11.40817,11.30077,11.18909,11.07782,10.97283,10.88041,10.80514,10.74829,10.70723,10.67666,10.65084,10.62634,10.6037,10.58738,10.58425,10.60147,10.64391,10.71236,10.80323,10.90827,11.01649,11.11541,11.19332,11.2411,11.25444,11.23447,11.18788,11.12523,11.05854,10.99776,10.9489,10.91246,10.88485,10.8602,10.83247,10.79796,10.75519,10.70526,10.65062,10.59434,10.53955,10.48859,10.44371,10.4071,10.38072,10.36643,10.36503,10.37517,10.39318,10.41309,10.42854,10.43421,10.42783,10.41029,10.38536,10.35773,10.3317,10.31004,10.29409,10.28386,10.27899,10.27866,10.28196,10.28757,10.29361,10.29844,10.30064,10.29954,10.29543,10.28913,10.28187,10.27473,10.26849,10.26354,10.25986,10.25733,10.25568,10.25475,10.25431,10.25402,10.25345,10.25203,10.24925,10.24483,10.23887,10.23171,10.22392,10.21591,10.20803,10.20044,10.19325,10.18668,10.18113,10.17723,10.17575,10.17774,10.18412,
12.6618,13.74798,14.67356,15.45437,16.11186,16.66812,17.14469,17.56159,17.93631,18.28288,18.61141,18.92816,19.23473,19.52821,19.80154,20.0449,20.24672,20.39579,20.48311,20.50463,20.46312,20.36783,20.23377,20.07926,19.92333,19.78178,19.6652,19.57831,19.52148,19.49205,19.48599,19.49912,19.52746,19.56646,19.60982,19.64923,19.67465,19.67606,19.64401,19.57156,19.45547,19.29736,19.10303,18.88181,18.64531,18.40637,18.1764,17.96424,17.77509,17.6106,17.46878,17.34503,17.23368,17.1296,17.02931,16.93186,16.83919,16.75613,16.68919,16.64504,16.62906,16.64426,16.69054,16.76419,16.85844,16.96432,17.07167,17.16954,17.24722,17.29507,17.30568,17.27443,17.20004,17.08481,16.93464,16.75765,16.56307,16.36001,16.15672,15.95984,15.77408,15.60262,15.44796,15.31219,15.19722,15.10498,15.0377,14.99718,14.98419,14.9982,15.03731,15.09831,15.17654,15.26648,15.36221,15.45768,15.54667,15.62319,15.6819,15.71879,15.73162,15.72034,15.68734,15.63713,15.57551,15.50813,15.43943,15.3712,15.30257,15.22899,15.14276,15.0344,14.89378,14.71132,14.47978,14.19579,13.86093,13.48242,13.07377,12.65448,12.24906,11.88441,11.58648,11.37651,11.26775,11.26321,11.35566,11.52952,11.76424,12.03734,12.32711,12.61426,12.88251,13.11881,13.31302,13.45858,13.55339,13.59993,13.60469,13.57702,13.52673,13.4613,13.38409,13.29332,13.18241,13.04258,12.86523,12.64422,12.37788,12.06935,11.72539,11.3551,10.96805,10.57334,10.17871,9.790581,9.414452,9.055243,8.71816,8.407737,8.128629,7.883942,7.675424,7.502549,7.36245,7.250828,7.162123,7.091523,7.034403,6.987285,6.947775,6.914259,6.885589,6.8609,6.839912,6.822492,6.808728,6.799185,6.794318,6.794651,6.80033,6.810791,6.82484,6.840426,6.854913,6.865914,6.871988,6.873165,6.870821,6.867664,6.866504,6.869662,6.878143,6.89089,6.905766,6.918813,6.925809,6.922866,6.907318,6.87854,6.837224,6.786818,6.731269,6.675767,6.625641,6.586027,6.561798,6.556782,6.573497,6.612121,6.6708,6.745703,6.832325,6.926808,7.026384,7.129997,7.236904,7.345501,7.451823,7.548745,7.627656,7.679847,7.699211,7.684237,7.638513,7.570313,7.489651,7.406531,7.328474,7.259285,7.199349,7.146176,7.096206,7.0464,6.994524,6.940361,6.884997,6.83071,6.780572,6.737448,6.70389,6.681843,6.672361,6.675306,6.689869,6.714129,6.745575,6.781401,6.818581,6.854473,6.88684,6.914279,6.936085,6.953014,6.966251,6.97902,
12.37476,13.45394,14.3807,15.16358,15.81792,16.3624,16.81701,17.20231,17.53855,17.84474,18.13726,18.42891,18.72689,19.0322,19.33978,19.63983,19.91898,20.16251,20.35727,20.49443,20.57131,20.5926,20.56988,20.51902,20.45614,20.39413,20.34041,20.29588,20.25542,20.20978,20.14732,20.05505,19.91925,19.7274,19.47069,19.14672,18.76166,18.33098,17.87719,17.42539,16.99869,16.61573,16.2888,16.02341,15.81818,15.66579,15.55364,15.46556,15.38436,15.29574,15.19061,15.06645,14.92727,14.78272,14.64562,14.52893,14.44323,14.39511,14.38613,14.41345,14.47187,14.55642,14.66375,14.79248,14.94262,15.11404,15.30453,15.50837,15.71607,15.91458,16.08793,16.21886,16.29181,16.29597,16.22773,16.09204,15.90191,15.67569,15.43341,15.19345,14.97064,14.77506,14.61204,14.48304,14.3869,14.32056,14.27979,14.26018,14.25805,14.27053,14.29593,14.33403,14.38613,14.45419,14.54001,14.64452,14.767,14.90415,15.04971,15.19483,15.32853,15.43861,15.51329,15.54343,15.52433,15.4565,15.34557,15.20097,15.03378,14.85438,14.67088,14.48843,14.30884,14.1309,13.95151,13.76719,13.57541,13.37639,13.175,12.98186,12.81236,12.68443,12.61508,12.61635,12.69233,12.83842,13.04301,13.29039,13.56339,13.84542,14.12145,14.37789,14.60194,14.78154,14.90605,14.9675,14.96198,14.89057,14.75915,14.57676,14.3534,14.098,13.81762,13.51737,13.20107,12.87242,12.53526,12.19356,11.85081,11.51016,11.17423,10.84535,10.52583,10.21797,9.923415,9.641961,9.370806,9.105227,8.840151,8.573294,8.306935,8.048893,7.810466,7.602643,7.431983,7.298524,7.19554,7.112271,7.036907,6.959826,6.875168,6.780991,6.67891,6.572962,6.469213,6.374777,6.29737,6.243917,6.219424,6.22589,6.261821,6.322391,6.400531,6.488176,6.57743,6.66101,6.732399,6.785183,6.812812,6.80961,6.771228,6.696232,6.586854,6.449681,6.294903,6.136684,5.990879,5.873422,5.796573,5.765244,5.77495,5.812538,5.860362,5.902109,5.928763,5.940999,5.94851,5.96575,6.006982,6.081643,6.192169,6.334343,6.499659,6.678351,6.861599,7.042509,7.216765,7.382093,7.538759,7.690049,7.841776,8.000489,8.169885,8.348066,8.524821,8.683236,8.802591,8.863231,8.851157,8.760985,8.597969,8.378046,8.125743,7.870234,7.639425,7.453902,7.322431,7.241153,7.197091,7.173421,7.154748,7.130154,7.093503,7.042273,6.976422,6.898144,6.812521,6.727536,6.653538,6.601556,6.580959,6.596779,6.648036,6.726803,6.818947,6.906003,
16.38712,16.73736,17.06534,17.37296,17.66205,17.93479,18.19274,18.4376,18.67161,18.89729,19.11766,19.33673,19.5594,19.7911,20.03737,20.30329,20.59244,20.90481,21.23572,21.57563,21.90995,22.22026,22.48708,22.69319,22.82597,22.88013,22.8591,22.7749,22.64587,22.49425,22.34333,22.21422,22.12309,22.07921,22.08465,22.13375,22.21396,22.30754,22.39432,22.45413,22.46957,22.4286,22.3265,22.1663,21.95763,21.71482,21.45474,21.19368,20.94489,20.71724,20.51558,20.34092,20.1916,20.06509,19.95967,19.87477,19.8111,19.77048,19.75521,19.76688,19.80543,19.86842,19.95085,20.04456,20.13833,20.21851,20.27081,20.28176,20.24104,20.14341,19.99035,19.78931,19.55219,19.2928,19.02456,18.75834,18.50179,18.25967,18.03493,17.82905,17.64278,17.47645,17.33006,17.20308,17.09456,17.00332,16.92804,16.86728,16.81962,16.78398,16.75962,16.74628,16.74417,16.75441,16.77876,16.81922,16.87758,16.95502,17.05135,17.16453,17.29036,17.42254,17.55249,17.66975,17.7623,17.81792,17.82546,17.77696,17.66896,17.50382,17.28947,17.03868,16.76734,16.49322,16.23384,16.00572,15.82284,15.69588,15.63045,15.62635,15.67651,15.76787,15.8826,16.00177,16.10846,16.191,16.24399,16.26835,16.2689,16.25255,16.22534,16.19189,16.15427,16.11251,16.06396,16.00364,15.92445,15.81767,15.67402,15.48547,15.24667,14.95639,14.61781,14.23864,13.83001,13.40625,12.9832,12.57731,12.2041,11.87712,11.60675,11.40028,11.26215,11.19492,11.19965,11.27584,11.42044,11.62659,11.88291,12.17452,12.48437,12.79596,13.0956,13.37398,13.62553,13.84674,14.03497,14.18666,14.29682,14.35963,14.36991,14.32477,14.22499,14.07556,13.88575,13.66832,13.43805,13.20951,12.99589,12.80708,12.64912,12.52338,12.42742,12.35532,12.29927,12.25053,12.20158,12.14633,12.08072,12.00294,11.91364,11.81574,11.71441,11.61724,11.53316,11.46986,11.43143,11.41662,11.41792,11.42228,11.41377,11.37741,11.30236,11.18393,11.0241,10.83079,10.61583,10.39189,10.17108,9.963021,9.774855,9.610707,9.472404,9.359676,9.27041,9.201163,9.147996,9.10688,9.07445,9.048252,9.026911,9.009437,8.994868,8.982075,8.970779,8.960147,8.950368,8.941547,8.934608,8.93023,8.928825,8.930948,8.937108,8.947415,8.961779,8.979948,9.001835,9.025995,9.050255,9.071004,9.084885,9.089097,9.083355,9.070412,9.055046,9.04291,9.038792,9.045445,9.063339,9.091186,9.126869,9.168045,9.212981,9.262356,9.317173,9.384975,
14.74217,15.88823,16.86591,17.66804,18.30594,18.80176,19.18158,19.47276,19.70465,19.9099,20.12204,20.36873,20.66421,21.00575,21.37711,21.75506,22.11535,22.4348,22.69064,22.85963,22.91978,22.8544,22.65794,22.34101,21.93152,21.46993,21.00095,20.56424,20.18936,19.89473,19.68911,19.57395,19.54434,19.58967,19.69387,19.83694,19.9974,20.15527,20.29425,20.40128,20.46366,20.46574,20.38892,20.21649,19.94164,19.57332,19.13708,18.66954,18.20983,17.79193,17.44057,17.17035,16.98667,16.88705,16.86273,16.89956,16.97896,17.07895,17.17629,17.25016,17.28747,17.28727,17.26263,17.23801,17.2417,17.29641,17.4107,17.57485,17.76142,17.93222,18.04857,18.08312,18.02838,17.89727,17.71506,17.50604,17.28431,17.05366,16.81638,16.58094,16.36313,16.17846,16.03408,15.9255,15.83981,15.76211,15.68016,15.58621,15.47617,15.34911,15.20626,15.05136,14.8923,14.7431,14.6236,14.55712,14.56597,14.6666,14.86587,15.15767,15.52252,15.93011,16.34503,16.73363,17.06857,17.32908,17.49965,17.56894,17.53074,17.38592,17.14301,16.81644,16.42245,15.97478,15.48256,14.95365,14.39951,13.84059,13.30443,12.81885,12.40403,12.06874,11.81375,11.63814,11.54532,11.54357,11.64175,11.84157,12.13039,12.47949,12.84976,13.20222,13.50726,13.74734,13.91482,14.01017,14.04474,14.04598,14.05796,14.13274,14.31317,14.61649,15.02478,15.48887,15.9423,16.32031,16.57552,16.68537,16.65115,16.49209,16.23863,15.92783,15.59997,15.29443,15.0448,14.87322,14.78822,14.78553,14.85241,14.97203,15.12659,15.29821,15.47051,15.62928,15.7626,15.85831,15.90016,15.86813,15.74592,15.53235,15.25007,14.94324,14.66329,14.44915,14.31216,14.23344,14.17337,14.08969,13.9564,13.77592,13.58086,13.42279,13.35303,13.40221,13.56753,13.81269,14.08081,14.31187,14.4595,14.49964,14.43131,14.27273,14.05531,13.81778,13.59797,13.4242,13.30855,13.24536,13.21658,13.20041,13.17923,13.14474,13.10018,13.06064,13.04888,13.08565,13.17855,13.31591,13.47067,13.61332,13.72577,13.80746,13.87199,13.9357,14.00631,14.0775,14.1308,14.14418,14.10196,14.00223,13.85675,13.68527,13.50747,13.33691,13.17925,13.03325,12.89463,12.75963,12.62888,12.50991,12.41519,12.35559,12.33205,12.33152,12.33147,12.31064,12.25878,12.17864,12.08134,11.97886,11.88051,11.79448,11.7318,11.70784,11.73993,11.8415,12.01696,12.25934,12.55176,12.87177,13.19626,13.50512,13.78366,14.02285,14.21882,14.37001,
14.66499,15.54346,16.27035,16.87113,17.37814,17.82299,18.23146,18.62126,19.00293,19.38095,19.75619,20.12753,20.492,20.84416,21.17542,21.47449,21.72835,21.9255,22.05732,22.11975,22.11403,22.04649,21.92896,21.77736,21.61016,21.44531,21.29575,21.1658,21.04943,20.93319,20.80024,20.63506,20.42606,20.16569,19.85057,19.48142,19.06618,18.621,18.17065,17.74465,17.37065,17.06669,16.83725,16.67343,16.55698,16.46695,16.38412,16.29434,16.18996,16.06917,15.9348,15.79322,15.65201,15.51942,15.40173,15.30273,15.22293,15.16102,15.11438,15.08124,15.06372,15.06922,15.11052,15.20268,15.35807,15.58014,15.86042,16.17849,16.50708,16.81808,17.08916,17.30452,17.45376,17.52827,17.51877,17.41692,17.2193,16.93211,16.57397,16.1756,15.77395,15.40494,15.09492,14.85557,14.68213,14.55744,14.45836,14.36207,14.25188,14.12037,13.96896,13.80778,13.654,13.52898,13.45385,13.44388,13.50453,13.63051,13.80913,14.02429,14.26097,14.50728,14.75306,14.98732,15.19643,15.3641,15.47312,15.50867,15.462,15.33239,15.12837,14.86759,14.57436,14.27729,14.00646,13.78967,13.64823,13.59354,13.62301,13.71973,13.85599,14.00036,14.12653,14.22015,14.28173,14.32454,14.36847,14.43228,14.52701,14.65313,14.80189,14.95971,15.11471,15.26217,15.40572,15.55342,15.71142,15.87632,16.03279,16.15406,16.20884,16.16855,16.01398,15.74072,15.36183,14.90934,14.43172,13.98684,13.62989,13.39878,13.30335,13.32323,13.415,13.52716,13.61558,13.65545,13.64485,13.60053,13.54978,13.5205,13.5328,13.59457,13.70225,13.84444,14.0078,14.18243,14.36411,14.55363,14.75338,14.96343,15.17613,15.37389,15.53008,15.6155,15.60764,15.50034,15.30962,15.06856,14.81735,14.59014,14.40358,14.25175,14.11053,13.94723,13.73296,13.45275,13.11089,12.73201,12.35255,12.01234,11.74255,11.55862,11.45538,11.41174,11.39769,11.38613,11.36079,11.32181,11.28206,11.26036,11.27268,11.32619,11.41786,11.53517,11.66219,11.78269,11.88479,11.96416,12.02529,12.07893,12.13903,12.21754,12.31968,12.44263,12.57561,12.70512,12.81636,12.89758,12.94088,12.94394,12.9103,12.84804,12.76883,12.68484,12.60565,12.53732,12.48093,12.43371,12.3896,12.34053,12.27769,12.19321,12.08167,11.94213,11.77908,11.60333,11.42792,11.26779,11.13231,11.02362,10.93383,10.84678,10.74351,10.60943,10.44174,10.25315,10.07085,9.930095,9.865535,9.901139,10.0429,10.27466,10.55873,10.84044,11.05589,11.13991,
14.89777,15.31807,15.69122,16.02462,16.32612,16.60396,16.86733,17.12498,17.38459,17.65279,17.93391,18.22963,18.53842,18.85594,19.17425,19.48249,19.76781,20.01706,20.21797,20.36107,20.44104,20.45823,20.41866,20.33335,20.21703,20.08642,19.95844,19.84786,19.7657,19.71797,19.70597,19.72551,19.7674,19.81857,19.86394,19.88775,19.87525,19.81445,19.69805,19.52407,19.29573,19.02097,18.71154,18.38157,18.04558,17.71711,17.40757,17.12608,16.87856,16.66817,16.49543,16.35955,16.25842,16.18917,16.14884,16.13512,16.14587,16.17904,16.23234,16.30323,16.38757,16.47928,16.56994,16.64956,16.70669,16.72966,16.70781,16.63332,16.50232,16.31536,16.07727,15.79692,15.48616,15.15796,14.8251,14.49905,14.18962,13.9038,13.64601,13.41793,13.21993,13.05051,12.90716,12.78659,12.68629,12.60379,12.53727,12.48557,12.44844,12.42614,12.41915,12.42768,12.45195,12.49179,12.54648,12.61417,12.69247,12.77797,12.86598,12.95036,13.02394,13.07907,13.10792,13.10317,13.05903,12.97216,12.84227,12.67238,12.46875,12.24089,12.00018,11.75864,11.52702,11.31346,11.12213,10.95303,10.80191,10.66107,10.52195,10.37593,10.21603,10.03751,9.839204,9.622164,9.389873,9.147289,8.900549,8.656583,8.422515,8.205444,8.011846,7.847133,7.71529,7.61796,7.554862,7.523982,7.522001,7.544885,7.588398,7.648454,7.721344,7.802706,7.888088,7.972146,8.049689,8.115237,8.164315,8.19382,8.202629,8.191382,8.162006,8.117486,8.060446,7.993499,7.918749,7.837777,7.752901,7.667099,7.584951,7.511883,7.454288,7.41802,7.407369,7.42391,7.465863,7.528561,7.604979,7.687571,7.769613,7.84699,7.919091,7.989093,8.062716,8.147104,8.249035,8.373542,8.522419,8.694096,8.88443,9.087237,9.29547,9.50215,9.701774,9.889991,10.06402,10.22204,10.3634,10.4879,10.5961,10.68903,10.76851,10.83719,10.89861,10.95678,11.01601,11.07977,11.15044,11.22832,11.31127,11.39465,11.47174,11.53418,11.57321,11.58062,11.54981,11.47665,11.36027,11.20353,11.01275,10.79731,10.5688,10.33959,10.1217,9.92494,9.756116,9.618099,9.509885,9.427594,9.364707,9.313593,9.266662,9.21733,9.160563,9.093262,9.014609,8.925379,8.82814,8.726399,8.624077,8.524838,8.431679,8.346687,8.270756,8.203713,8.144597,8.091732,8.043104,7.996456,7.949924,7.902111,7.852885,7.803699,7.757821,7.720074,7.696569,7.694092,7.719208,7.777262,7.871667,8.00326,8.169972,8.366786,8.585924,8.817582,9.051471,9.276123,
